angle,w.speed (m/s),Freq
141.1,14.88,0.000114155251142
137.8,14.43,0.000114155251142
139.7,14.82,0.000114155251142
143.3,13.96,0.000114155251142
135.3,14.23,0.000114155251142
141.6,13.76,0.000114155251142
146.3,14.27,0.000114155251142
146.9,16.48,0.000114155251142
149,17.32,0.000114155251142
150.6,17.83,0.000114155251142
141.1,16.07,0.000114155251142
152.6,15.92,0.000114155251142
155.5,16.47,0.000114155251142
146.5,16.58,0.000114155251142
140.7,16.33,0.000114155251142
143.8,16.41,0.000114155251142
145.9,17.19,0.000114155251142
144.3,17.74,0.000114155251142
144.2,17.06,0.000114155251142
145.9,17.12,0.000114155251142
145.1,16.63,0.000114155251142
145.9,15.66,0.000114155251142
144.3,15.11,0.000114155251142
144.3,14.12,0.000114155251142
144.4,13.3,0.000114155251142
144.4,13.08,0.000114155251142
147.5,12.72,0.000114155251142
148.8,12.53,0.000114155251142
149.2,13.26,0.000114155251142
145.8,13.13,0.000114155251142
149.1,13.96,0.000114155251142
166.3,15.23,0.000114155251142
167.6,15.75,0.000114155251142
167.1,16.32,0.000114155251142
167.3,16.01,0.000114155251142
171.1,16.1,0.000114155251142
171.1,16.1,0.000114155251142
171,15.76,0.000114155251142
169.3,15.54,0.000114155251142
169,15.19,0.000114155251142
168,14.84,0.000114155251142
165,14.44,0.000114155251142
164.2,14.02,0.000114155251142
163,13.73,0.000114155251142
160.6,13.22,0.000114155251142
159.9,13.24,0.000114155251142
154.1,13.7,0.000114155251142
153.8,14.22,0.000114155251142
151.5,14.71,0.000114155251142
151.1,15.04,0.000114155251142
161.6,14.96,0.000114155251142
158.1,15.3,0.000114155251142
162,16.06,0.000114155251142
169.6,14.82,0.000114155251142
186.9,12.01,0.000114155251142
190.4,11.35,0.000114155251142
187.9,12.06,0.000114155251142
189.4,10.98,0.000114155251142
180.2,10.95,0.000114155251142
177.6,11.21,0.000114155251142
172.8,11.76,0.000114155251142
170.3,12.53,0.000114155251142
166.5,13.48,0.000114155251142
154.5,15.31,0.000114155251142
160.7,15.46,0.000114155251142
168.2,15.56,0.000114155251142
168.5,15.36,0.000114155251142
165.5,15.32,0.000114155251142
165.5,15.36,0.000114155251142
162.8,16.12,0.000114155251142
159.7,17.43,0.000114155251142
162,17.28,0.000114155251142
166.2,17.59,0.000114155251142
169,17.92,0.000114155251142
164.9,19.33,0.000114155251142
171.3,16.39,0.000114155251142
171.1,17.74,0.000114155251142
166.6,18.85,0.000114155251142
164.3,18.9,0.000114155251142
167.2,18.56,0.000114155251142
168.3,18.69,0.000114155251142
166.9,18.43,0.000114155251142
166.4,18.6,0.000114155251142
166.5,19.37,0.000114155251142
166.1,18.06,0.000114155251142
158.8,18.55,0.000114155251142
162.5,17.28,0.000114155251142
163.5,17.84,0.000114155251142
159.9,19.01,0.000114155251142
154.4,18.7,0.000114155251142
151.1,16.79,0.000114155251142
153.2,15.48,0.000114155251142
151.8,14.33,0.000114155251142
150.8,13.71,0.000114155251142
150.4,11.65,0.000114155251142
145.9,11.69,0.000114155251142
140.7,11.75,0.000114155251142
139.2,13.58,0.000114155251142
127.3,14.79,0.000114155251142
124.1,14.37,0.000114155251142
123,14.03,0.000114155251142
140.4,9.55,0.000114155251142
156.8,7.26,0.000114155251142
158.3,6.72,0.000114155251142
160.1,8.79,0.000114155251142
161.4,8.18,0.000114155251142
228.2,7.25,0.000114155251142
244.1,9.13,0.000114155251142
234.2,9.77,0.000114155251142
212,10.53,0.000114155251142
214.7,11.95,0.000114155251142
221.8,13.64,0.000114155251142
233.3,13,0.000114155251142
273.1,12.15,0.000114155251142
269.5,12.63,0.000114155251142
270,13.4,0.000114155251142
271.1,13.38,0.000114155251142
270.7,12.82,0.000114155251142
265.9,12.66,0.000114155251142
267.6,12.77,0.000114155251142
272.1,12.77,0.000114155251142
276.1,12.06,0.000114155251142
276.5,11.27,0.000114155251142
273.9,10.53,0.000114155251142
265.6,9.43,0.000114155251142
254.7,9.4,0.000114155251142
245.4,9.19,0.000114155251142
238.2,9.05,0.000114155251142
232.7,8.2,0.000114155251142
226.4,7.96,0.000114155251142
214,7.78,0.000114155251142
199.3,8.33,0.000114155251142
189.4,10.63,0.000114155251142
185.8,12.13,0.000114155251142
185,12.93,0.000114155251142
183.5,13.83,0.000114155251142
181.3,13.56,0.000114155251142
182.1,13.78,0.000114155251142
186.8,13.76,0.000114155251142
188.1,12.77,0.000114155251142
187.9,12.41,0.000114155251142
181.7,12.37,0.000114155251142
176.8,13.56,0.000114155251142
174.2,13.81,0.000114155251142
174,13.3,0.000114155251142
176.4,12.74,0.000114155251142
175.9,12.14,0.000114155251142
169,11.62,0.000114155251142
166.9,12.13,0.000114155251142
169.4,11.91,0.000114155251142
172,11.36,0.000114155251142
178.1,10.62,0.000114155251142
178,9.45,0.000114155251142
182.1,9.04,0.000114155251142
168.3,9.33,0.000114155251142
167.8,9.06,0.000114155251142
164.8,8.11,0.000114155251142
165.4,7.33,0.000114155251142
164.9,7.93,0.000114155251142
171.9,8.13,0.000114155251142
174.5,8.1,0.000114155251142
179.8,7.56,0.000114155251142
180.3,6.86,0.000114155251142
171.5,6.43,0.000114155251142
168.5,7.32,0.000114155251142
170.9,8.7,0.000114155251142
166.8,8.21,0.000114155251142
166.1,9.15,0.000114155251142
161.8,9.51,0.000114155251142
161.3,9.69,0.000114155251142
160.9,10,0.000114155251142
158.2,10.24,0.000114155251142
164.9,10.48,0.000114155251142
165.4,10.78,0.000114155251142
162.1,11.26,0.000114155251142
161.6,11.64,0.000114155251142
166,11.97,0.000114155251142
167.6,12,0.000114155251142
165.1,12.7,0.000114155251142
169.4,14.72,0.000114155251142
166.2,13.52,0.000114155251142
165.9,13.09,0.000114155251142
170.2,12.64,0.000114155251142
167.9,11.03,0.000114155251142
164.4,11.76,0.000114155251142
156.5,12.6,0.000114155251142
152.9,12.92,0.000114155251142
148.9,12.36,0.000114155251142
145.8,11.89,0.000114155251142
141.3,11.46,0.000114155251142
135.4,11.92,0.000114155251142
135.7,11.56,0.000114155251142
138.6,11.5,0.000114155251142
135.8,10.83,0.000114155251142
133.3,10.88,0.000114155251142
128.5,9.74,0.000114155251142
128.7,9.03,0.000114155251142
139.9,8.62,0.000114155251142
148.4,7.64,0.000114155251142
143.6,10.62,0.000114155251142
120.6,8.52,0.000114155251142
120.8,9.55,0.000114155251142
156.3,8,0.000114155251142
155.3,12.01,0.000114155251142
128.9,8.52,0.000114155251142
124,8.11,0.000114155251142
151.7,8.05,0.000114155251142
139.1,9.16,0.000114155251142
119.9,9.34,0.000114155251142
101.5,8.93,0.000114155251142
108.2,7.23,0.000114155251142
118.5,8.44,0.000114155251142
110.1,6.04,0.000114155251142
118.2,4.41,0.000114155251142
132.4,5.18,0.000114155251142
157.2,3.5,0.000114155251142
180.2,2.34,0.000114155251142
193.7,2.02,0.000114155251142
186.9,1.56,0.000114155251142
163.6,1.74,0.000114155251142
170.8,3.22,0.000114155251142
179.7,3.37,0.000114155251142
181.4,3.52,0.000114155251142
181,3.92,0.000114155251142
183.5,4.36,0.000114155251142
184.2,4.36,0.000114155251142
184.8,4.42,0.000114155251142
180.1,4.74,0.000114155251142
177.7,5.1,0.000114155251142
174.6,5.54,0.000114155251142
171,5.92,0.000114155251142
168.6,6.28,0.000114155251142
164.3,6.8,0.000114155251142
167.2,7.44,0.000114155251142
168,7.71,0.000114155251142
166.8,7.98,0.000114155251142
166.2,8.47,0.000114155251142
166.6,8.8,0.000114155251142
156,9.3,0.000114155251142
161.5,9.66,0.000114155251142
168.3,9.94,0.000114155251142
174,10.11,0.000114155251142
178.8,10.43,0.000114155251142
182.1,10.85,0.000114155251142
181.5,10.57,0.000114155251142
185.7,10.39,0.000114155251142
187.8,10.24,0.000114155251142
187.2,10.12,0.000114155251142
184.7,9.8,0.000114155251142
183.6,9.54,0.000114155251142
175,10.16,0.000114155251142
179.1,10.23,0.000114155251142
182.7,9.93,0.000114155251142
182.8,9.84,0.000114155251142
181.3,10.09,0.000114155251142
181.9,10.36,0.000114155251142
185.6,9.98,0.000114155251142
193.2,9.8,0.000114155251142
198.7,9.32,0.000114155251142
197.3,9.11,0.000114155251142
198.3,8.92,0.000114155251142
201.2,8.21,0.000114155251142
193.6,7.66,0.000114155251142
189.1,7.49,0.000114155251142
191.6,7.55,0.000114155251142
192.8,7.54,0.000114155251142
202.6,6.52,0.000114155251142
195.6,5.92,0.000114155251142
190.4,7.27,0.000114155251142
194.8,6.26,0.000114155251142
194.2,6,0.000114155251142
189.5,6.25,0.000114155251142
193.7,6.7,0.000114155251142
198.2,7.08,0.000114155251142
198.6,6.87,0.000114155251142
206.1,6.4,0.000114155251142
228.9,5.79,0.000114155251142
246.8,5.19,0.000114155251142
253.4,4.41,0.000114155251142
277.9,6.89,0.000114155251142
285.5,6.91,0.000114155251142
281.5,7.44,0.000114155251142
274.5,7.98,0.000114155251142
279.9,8.51,0.000114155251142
281.5,9.08,0.000114155251142
290.4,8.77,0.000114155251142
272.9,9,0.000114155251142
275.3,8.97,0.000114155251142
274.7,9.49,0.000114155251142
269.6,8.89,0.000114155251142
263.4,9.19,0.000114155251142
261.2,9.73,0.000114155251142
265,10.04,0.000114155251142
258.8,10.1,0.000114155251142
254,10.91,0.000114155251142
263.1,12.06,0.000114155251142
266,12.96,0.000114155251142
276.2,14.21,0.000114155251142
280.5,14.85,0.000114155251142
284.5,15.03,0.000114155251142
289.8,15.08,0.000114155251142
301.7,14.14,0.000114155251142
314.2,12.75,0.000114155251142
351.3,7.98,0.000114155251142
2.6,9.3,0.000114155251142
359.9,9.12,0.000114155251142
1.2,9.68,0.000114155251142
1.2,9.85,0.000114155251142
359.8,9.62,0.000114155251142
354.8,9.53,0.000114155251142
350.6,9.59,0.000114155251142
353.1,9.19,0.000114155251142
350.3,8.34,0.000114155251142
348.8,8.39,0.000114155251142
351.9,8.05,0.000114155251142
357.2,7.43,0.000114155251142
351,8.51,0.000114155251142
348.8,7.29,0.000114155251142
345.4,6.18,0.000114155251142
344.3,5.77,0.000114155251142
344.8,5.27,0.000114155251142
342,4.44,0.000114155251142
334.1,4.46,0.000114155251142
315.8,3.32,0.000114155251142
299.2,2.75,0.000114155251142
279,2.25,0.000114155251142
252.3,2.73,0.000114155251142
230.8,4.3,0.000114155251142
237.4,5.12,0.000114155251142
271.1,5.95,0.000114155251142
297.4,9.29,0.000114155251142
298.2,8.79,0.000114155251142
299.3,8.39,0.000114155251142
299,8.09,0.000114155251142
302,7.69,0.000114155251142
297.4,7.04,0.000114155251142
293.4,7.5,0.000114155251142
286,8.34,0.000114155251142
283.7,7.6,0.000114155251142
285.6,8.01,0.000114155251142
277.4,7.55,0.000114155251142
268.3,6.99,0.000114155251142
265.6,7.35,0.000114155251142
264.8,7.74,0.000114155251142
267.7,7.96,0.000114155251142
270.9,7.93,0.000114155251142
266.6,8.12,0.000114155251142
257.6,9.06,0.000114155251142
253,10.45,0.000114155251142
257.4,11.35,0.000114155251142
264.4,11.67,0.000114155251142
268.4,11.92,0.000114155251142
271.2,12.54,0.000114155251142
278.8,12.75,0.000114155251142
283.5,12.58,0.000114155251142
285.6,12.48,0.000114155251142
285.3,12.52,0.000114155251142
285.8,12.56,0.000114155251142
295.9,12.41,0.000114155251142
305.6,12.45,0.000114155251142
323.4,13.45,0.000114155251142
340.8,13.14,0.000114155251142
343.8,12.39,0.000114155251142
343.8,12.34,0.000114155251142
343,12.5,0.000114155251142
342.5,12.34,0.000114155251142
344.1,12.5,0.000114155251142
344.7,12.62,0.000114155251142
346.7,12.3,0.000114155251142
347.9,11.55,0.000114155251142
344.7,11.63,0.000114155251142
352.6,10.93,0.000114155251142
354.9,10.32,0.000114155251142
353.1,9.41,0.000114155251142
350.5,8.75,0.000114155251142
347.7,8.26,0.000114155251142
342.2,7.26,0.000114155251142
338.6,7.05,0.000114155251142
337.3,7.47,0.000114155251142
338.1,8.1,0.000114155251142
341,8.04,0.000114155251142
342,8.28,0.000114155251142
327.3,6.65,0.000114155251142
334.1,6.93,0.000114155251142
340.4,6.49,0.000114155251142
347.5,6.15,0.000114155251142
5.9,11.01,0.000114155251142
354.4,6.47,0.000114155251142
352.2,7.44,0.000114155251142
351.4,8.69,0.000114155251142
347.6,9.9,0.000114155251142
344.1,10.85,0.000114155251142
346.9,12.2,0.000114155251142
351.3,13.06,0.000114155251142
348.7,10.91,0.000114155251142
348.8,11.05,0.000114155251142
349.9,11.43,0.000114155251142
351.4,11.64,0.000114155251142
355,10.92,0.000114155251142
356.9,10.3,0.000114155251142
350.1,9.49,0.000114155251142
356.7,8.98,0.000114155251142
1.8,8.21,0.000114155251142
6.5,7.06,0.000114155251142
8.9,6.22,0.000114155251142
12,5.47,0.000114155251142
5.8,3.69,0.000114155251142
11.1,4.38,0.000114155251142
31.3,5.04,0.000114155251142
60.6,6.85,0.000114155251142
105.9,5.76,0.000114155251142
128.2,6.8,0.000114155251142
88.7,3.57,0.000114155251142
87.2,3.04,0.000114155251142
83.1,2.02,0.000114155251142
37.2,1.88,0.000114155251142
13.3,3.47,0.000114155251142
9.7,4.4,0.000114155251142
5.6,5.15,0.000114155251142
2.4,6.18,0.000114155251142
4,7.53,0.000114155251142
4.9,8.07,0.000114155251142
5.3,7.53,0.000114155251142
15.5,7.74,0.000114155251142
12.4,9.33,0.000114155251142
18.2,9.8,0.000114155251142
20.5,10.05,0.000114155251142
21,10.69,0.000114155251142
22.7,10.47,0.000114155251142
24,9.7,0.000114155251142
22,7.47,0.000114155251142
23.9,7.78,0.000114155251142
21.3,7.53,0.000114155251142
18.4,7.52,0.000114155251142
15.3,7.88,0.000114155251142
13.2,8.29,0.000114155251142
9.4,7.31,0.000114155251142
6.7,8.53,0.000114155251142
6.6,9.15,0.000114155251142
5.1,9.13,0.000114155251142
3,9.12,0.000114155251142
0.9,9.09,0.000114155251142
358.1,7.23,0.000114155251142
355.6,8.26,0.000114155251142
0,9.09,0.000114155251142
1.8,9.36,0.000114155251142
2.2,9.4,0.000114155251142
5.8,8.9,0.000114155251142
3.5,9.18,0.000114155251142
7.8,9.27,0.000114155251142
13.1,8.9,0.000114155251142
15.7,8.3,0.000114155251142
12.8,7.74,0.000114155251142
13.6,7.36,0.000114155251142
24,4.34,0.000114155251142
13.4,3.97,0.000114155251142
6,4.3,0.000114155251142
4.9,5.03,0.000114155251142
7.4,5.69,0.000114155251142
8.5,5.65,0.000114155251142
356,3.84,0.000114155251142
354.3,4.29,0.000114155251142
359.5,4.5,0.000114155251142
2.6,4.4,0.000114155251142
359.6,4.5,0.000114155251142
356,4.96,0.000114155251142
335.5,4.45,0.000114155251142
342.8,5.19,0.000114155251142
355.9,5.57,0.000114155251142
4.2,5.8,0.000114155251142
8.6,6.01,0.000114155251142
11.5,6.17,0.000114155251142
10.3,5.64,0.000114155251142
9.4,5.61,0.000114155251142
7.6,5.8,0.000114155251142
4.6,6.07,0.000114155251142
359.7,6.29,0.000114155251142
354.9,6.46,0.000114155251142
359,5.95,0.000114155251142
356,6.3,0.000114155251142
356.3,7.27,0.000114155251142
359.8,7.34,0.000114155251142
359.7,6.82,0.000114155251142
355.9,5.93,0.000114155251142
345.3,5.89,0.000114155251142
344,6.5,0.000114155251142
340.3,6.59,0.000114155251142
335.3,6.41,0.000114155251142
332,6.56,0.000114155251142
327.5,7.21,0.000114155251142
318.7,5.52,0.000114155251142
310.2,5.93,0.000114155251142
304,5.94,0.000114155251142
294,5.65,0.000114155251142
283.3,6.02,0.000114155251142
265.6,6.3,0.000114155251142
283.8,7.66,0.000114155251142
290.9,7.24,0.000114155251142
307.8,6.7,0.000114155251142
330.4,7.73,0.000114155251142
340.5,8.41,0.000114155251142
334.7,8.07,0.000114155251142
325.5,7.67,0.000114155251142
317.8,6.65,0.000114155251142
305.2,5.46,0.000114155251142
281.7,5.39,0.000114155251142
262.7,7.38,0.000114155251142
247.8,9.68,0.000114155251142
268.9,11.07,0.000114155251142
282.5,11.21,0.000114155251142
293.6,9.53,0.000114155251142
296.9,10.41,0.000114155251142
299.7,9.51,0.000114155251142
290.4,9.17,0.000114155251142
284.2,11.19,0.000114155251142
272.6,13.48,0.000114155251142
271.9,14.26,0.000114155251142
269.1,13.39,0.000114155251142
261.1,14.28,0.000114155251142
247.9,13.66,0.000114155251142
233,13.91,0.000114155251142
225.4,13.86,0.000114155251142
212.6,11.63,0.000114155251142
197,12.37,0.000114155251142
207.3,11.29,0.000114155251142
278.1,11.44,0.000114155251142
301.9,11.75,0.000114155251142
303.1,10.39,0.000114155251142
328.5,10.23,0.000114155251142
354,12.25,0.000114155251142
357,13.78,0.000114155251142
354,15.28,0.000114155251142
344.2,17.4,0.000114155251142
342.2,19.38,0.000114155251142
345.7,20.47,0.000114155251142
346.9,20.37,0.000114155251142
346.8,19.96,0.000114155251142
347.1,19.48,0.000114155251142
340.7,17.44,0.000114155251142
340.8,16.58,0.000114155251142
344.5,15.19,0.000114155251142
344.7,14.14,0.000114155251142
342.4,13.21,0.000114155251142
338.7,12.61,0.000114155251142
336,12.97,0.000114155251142
336.4,12.66,0.000114155251142
335,12.04,0.000114155251142
330.5,11.64,0.000114155251142
324.5,11.83,0.000114155251142
305.9,14.02,0.000114155251142
320.5,12.89,0.000114155251142
316.5,12.96,0.000114155251142
310.6,12.91,0.000114155251142
308.5,13.12,0.000114155251142
312.1,12.11,0.000114155251142
324.3,11.13,0.000114155251142
337.9,8.92,0.000114155251142
347.7,8.7,0.000114155251142
353.3,8.9,0.000114155251142
355.4,9.06,0.000114155251142
0.5,9.82,0.000114155251142
3.7,9.98,0.000114155251142
358,6.64,0.000114155251142
359,6.79,0.000114155251142
1.2,6.84,0.000114155251142
8.4,6.56,0.000114155251142
20.2,6.7,0.000114155251142
31.3,6.48,0.000114155251142
41.9,5.24,0.000114155251142
54,4.98,0.000114155251142
70.3,5.26,0.000114155251142
74.2,5.44,0.000114155251142
77.5,5.69,0.000114155251142
84.2,5.82,0.000114155251142
112.8,6.2,0.000114155251142
112.6,6.4,0.000114155251142
98,6.77,0.000114155251142
95.9,6.61,0.000114155251142
97.5,5.77,0.000114155251142
111.3,5.11,0.000114155251142
109.4,3.82,0.000114155251142
112.5,3.11,0.000114155251142
154.4,2.63,0.000114155251142
94.1,1.67,0.000114155251142
79.5,2.81,0.000114155251142
66.4,2.49,0.000114155251142
49.4,4.35,0.000114155251142
41.1,5.28,0.000114155251142
38.9,6.02,0.000114155251142
47.8,6.04,0.000114155251142
58.3,5.87,0.000114155251142
68.6,6.32,0.000114155251142
89.4,4.43,0.000114155251142
107.4,4.79,0.000114155251142
122.6,5.21,0.000114155251142
110.9,5.27,0.000114155251142
113.3,6.35,0.000114155251142
111.8,6.85,0.000114155251142
116.8,8.22,0.000114155251142
109.5,8.29,0.000114155251142
103.5,8.47,0.000114155251142
95.6,7.92,0.000114155251142
88.2,6.88,0.000114155251142
68.9,5.08,0.000114155251142
35.6,6.43,0.000114155251142
22.9,6.89,0.000114155251142
15.9,7.57,0.000114155251142
6,8.67,0.000114155251142
9.5,10.38,0.000114155251142
1.5,11.85,0.000114155251142
352.6,13.15,0.000114155251142
351.2,13.48,0.000114155251142
348.2,12.87,0.000114155251142
351.9,11.71,0.000114155251142
352.2,10.4,0.000114155251142
343.5,12.54,0.000114155251142
347.1,13.61,0.000114155251142
352.2,13.64,0.000114155251142
357.9,12.82,0.000114155251142
3.4,10.91,0.000114155251142
0.4,10.63,0.000114155251142
352.5,9.85,0.000114155251142
356.6,12.51,0.000114155251142
352.1,13.56,0.000114155251142
351.4,13.78,0.000114155251142
350.9,14.38,0.000114155251142
355.3,14.63,0.000114155251142
353,14,0.000114155251142
345.3,14.06,0.000114155251142
345.2,15.45,0.000114155251142
349.8,17.84,0.000114155251142
352.1,17.52,0.000114155251142
351.7,16.15,0.000114155251142
346.1,15.25,0.000114155251142
331.3,14.45,0.000114155251142
327.1,14.43,0.000114155251142
324.8,13.96,0.000114155251142
333,14.6,0.000114155251142
344.9,15.21,0.000114155251142
351.1,15.01,0.000114155251142
339.4,14.79,0.000114155251142
333.9,15.12,0.000114155251142
334.8,15.34,0.000114155251142
330.2,11.98,0.000114155251142
340.1,13.84,0.000114155251142
345.4,10.55,0.000114155251142
326.6,14.46,0.000114155251142
326,14.24,0.000114155251142
330,14.49,0.000114155251142
328.1,13.45,0.000114155251142
327.4,11.99,0.000114155251142
323.3,13.34,0.000114155251142
328.5,15.54,0.000114155251142
332.5,16.18,0.000114155251142
329,16.32,0.000114155251142
329.2,17.06,0.000114155251142
330,17.76,0.000114155251142
321.9,17.86,0.000114155251142
325,16.03,0.000114155251142
322.5,15.76,0.000114155251142
323.4,15.58,0.000114155251142
323.5,15.47,0.000114155251142
322.2,15.4,0.000114155251142
322.4,15.33,0.000114155251142
326.1,15.82,0.000114155251142
326.1,15.43,0.000114155251142
325.8,15.26,0.000114155251142
325.3,15.28,0.000114155251142
325.1,15.36,0.000114155251142
324.9,15.05,0.000114155251142
320.9,14.63,0.000114155251142
319.6,14.74,0.000114155251142
320.6,13.89,0.000114155251142
318.2,12.9,0.000114155251142
315.9,12.28,0.000114155251142
313.1,12.3,0.000114155251142
317.3,12.53,0.000114155251142
318.3,12.27,0.000114155251142
318.9,11.93,0.000114155251142
319.6,11.58,0.000114155251142
319.5,11.09,0.000114155251142
322.8,10.95,0.000114155251142
319.6,10.74,0.000114155251142
319.5,10.9,0.000114155251142
321.8,11.24,0.000114155251142
326.5,11,0.000114155251142
326.7,10.57,0.000114155251142
327.5,9.93,0.000114155251142
324.4,9.88,0.000114155251142
328.3,9.14,0.000114155251142
333.9,8.45,0.000114155251142
337.3,7.78,0.000114155251142
337.1,7.04,0.000114155251142
333.2,6.76,0.000114155251142
328.3,7.68,0.000114155251142
328.9,7.03,0.000114155251142
333,6.59,0.000114155251142
333.7,6.17,0.000114155251142
336.7,5.29,0.000114155251142
339.8,4.45,0.000114155251142
351.7,5.33,0.000114155251142
355.6,4.21,0.000114155251142
349.1,3.72,0.000114155251142
353.6,3.51,0.000114155251142
359.5,3.31,0.000114155251142
5.3,3.6,0.000114155251142
26.9,3.75,0.000114155251142
29.3,4.56,0.000114155251142
19.7,4.54,0.000114155251142
12.4,4.53,0.000114155251142
18.3,5.8,0.000114155251142
28.2,6.64,0.000114155251142
32,6.73,0.000114155251142
39,5.81,0.000114155251142
46.5,5.17,0.000114155251142
41.4,5.71,0.000114155251142
38.2,4.58,0.000114155251142
35.9,4.17,0.000114155251142
84.9,4.07,0.000114155251142
106,2.91,0.000114155251142
96.4,3.63,0.000114155251142
115.9,4.32,0.000114155251142
136.1,5.97,0.000114155251142
154.5,8.11,0.000114155251142
144.1,7.49,0.000114155251142
142.5,7.87,0.000114155251142
156.2,9.04,0.000114155251142
158.1,9.38,0.000114155251142
166,10.79,0.000114155251142
165.4,11.51,0.000114155251142
163.1,8.57,0.000114155251142
155.4,7.87,0.000114155251142
147.7,8.46,0.000114155251142
146.6,8.5,0.000114155251142
135.2,7.42,0.000114155251142
107.5,5.51,0.000114155251142
126.9,7.88,0.000114155251142
128.4,8.76,0.000114155251142
126.4,9.63,0.000114155251142
129.2,9.42,0.000114155251142
128.6,10.55,0.000114155251142
132.2,10.06,0.000114155251142
127.3,12.44,0.000114155251142
110.2,11.57,0.000114155251142
106.5,11.75,0.000114155251142
94.1,12.95,0.000114155251142
78.1,14.56,0.000114155251142
84.6,14.13,0.000114155251142
82.3,12.72,0.000114155251142
87.7,11.4,0.000114155251142
77.8,10.69,0.000114155251142
87.5,10.28,0.000114155251142
85.2,10.38,0.000114155251142
88.6,10.49,0.000114155251142
78,9.49,0.000114155251142
74.8,9.96,0.000114155251142
62.5,9.7,0.000114155251142
65.3,10.15,0.000114155251142
69.3,9.8,0.000114155251142
79.6,9.58,0.000114155251142
76.7,10.24,0.000114155251142
83.4,9.15,0.000114155251142
82,7.93,0.000114155251142
75.5,7.85,0.000114155251142
73.3,8.39,0.000114155251142
82.3,7.59,0.000114155251142
101.6,4.54,0.000114155251142
63.1,3.4,0.000114155251142
41,3.95,0.000114155251142
22.5,3.95,0.000114155251142
17.5,3.92,0.000114155251142
16.8,5.36,0.000114155251142
6.8,6.64,0.000114155251142
359.3,6.09,0.000114155251142
350.6,5.54,0.000114155251142
345.5,5.32,0.000114155251142
341,4.78,0.000114155251142
327.5,4.19,0.000114155251142
308.9,3.68,0.000114155251142
314.4,3.59,0.000114155251142
318,3.31,0.000114155251142
314.3,3.71,0.000114155251142
344.6,2.48,0.000114155251142
328.1,1.22,0.000114155251142
263,1.32,0.000114155251142
256.5,1.26,0.000114155251142
153,0.77,0.000114155251142
147.5,2.44,0.000114155251142
173.9,4.11,0.000114155251142
189.7,4.8,0.000114155251142
195.2,3.28,0.000114155251142
172.8,3.97,0.000114155251142
170.9,4.5,0.000114155251142
167.4,5.23,0.000114155251142
179.2,5.44,0.000114155251142
189.4,5.47,0.000114155251142
186.5,4.87,0.000114155251142
179.2,5.68,0.000114155251142
180.8,5.84,0.000114155251142
173.7,6.46,0.000114155251142
179.3,6.66,0.000114155251142
189.3,7.28,0.000114155251142
169.3,3.93,0.000114155251142
193.9,4.32,0.000114155251142
185.3,4.64,0.000114155251142
175.8,4.84,0.000114155251142
172.4,5.41,0.000114155251142
175.3,5.93,0.000114155251142
177.4,5.18,0.000114155251142
169.2,6.29,0.000114155251142
163.3,6.97,0.000114155251142
166.6,7.51,0.000114155251142
169,7.73,0.000114155251142
172.6,7.64,0.000114155251142
165.5,7.76,0.000114155251142
166.2,8.06,0.000114155251142
163.1,8.53,0.000114155251142
165.9,9.72,0.000114155251142
173.7,10.17,0.000114155251142
167,10.01,0.000114155251142
165.1,10.54,0.000114155251142
166.5,11.35,0.000114155251142
169.5,11.46,0.000114155251142
172.2,11.24,0.000114155251142
170.8,11.17,0.000114155251142
166.8,11.29,0.000114155251142
163.3,11.65,0.000114155251142
161.7,11.77,0.000114155251142
164.4,11.66,0.000114155251142
164.8,11.55,0.000114155251142
164,11.32,0.000114155251142
164.8,11.59,0.000114155251142
162.4,11.72,0.000114155251142
167.7,11.44,0.000114155251142
167.5,11.49,0.000114155251142
173,11.09,0.000114155251142
177.7,10.34,0.000114155251142
174.3,10.13,0.000114155251142
162.4,11.34,0.000114155251142
158.1,11.68,0.000114155251142
163.5,11.65,0.000114155251142
159.9,11.84,0.000114155251142
158,12.23,0.000114155251142
157.4,12.75,0.000114155251142
158.8,12.89,0.000114155251142
161.6,13.15,0.000114155251142
161.9,13.45,0.000114155251142
162.4,13.95,0.000114155251142
162.4,14.18,0.000114155251142
164.5,13.85,0.000114155251142
169.1,12.85,0.000114155251142
172.8,12.3,0.000114155251142
174.3,11.67,0.000114155251142
171.6,11.12,0.000114155251142
165.9,10.94,0.000114155251142
160.2,11.4,0.000114155251142
161.5,12.13,0.000114155251142
163.7,12.72,0.000114155251142
163.2,12.96,0.000114155251142
160.2,13.11,0.000114155251142
159.5,13.28,0.000114155251142
157.1,13.65,0.000114155251142
152.4,14.45,0.000114155251142
151.5,15.23,0.000114155251142
148.9,15.61,0.000114155251142
149.5,15.77,0.000114155251142
149.9,16.08,0.000114155251142
149.4,16.43,0.000114155251142
151.8,17.09,0.000114155251142
155.3,17.37,0.000114155251142
157.6,18.13,0.000114155251142
158.7,18.72,0.000114155251142
157.6,18.71,0.000114155251142
157.2,18.43,0.000114155251142
155.5,19.3,0.000114155251142
158.5,18.45,0.000114155251142
164.2,16.87,0.000114155251142
162,16.78,0.000114155251142
164.4,15.97,0.000114155251142
164.6,15.25,0.000114155251142
166.2,15.54,0.000114155251142
168.6,14.96,0.000114155251142
172.4,14.13,0.000114155251142
176.2,12.54,0.000114155251142
174.4,11.05,0.000114155251142
168.7,10.57,0.000114155251142
